AirportID,City,Altitude,DST,Country,ICAO,IATA,Latitude,Longitude,Name,Source,Timezone,Type,TZDatabaseTimezone
5510,Lansdowne House,834,A,Canada,CYLH,YLH,52.19559860229492,-87.93419647216797,Lansdowne House Airport,OurAirports,-5,airport,America/Toronto
5511,Lutselk'e,893,A,Canada,CYSG,\N,46.096401,-70.714699,St Georges Airport,OurAirports,-5,airport,America/Toronto
5512,Kangiqsualujjuaq,215,A,Canada,CYLU,XGR,58.71139907836914,-65.9927978515625,Kangiqsualujjuaq (Georges River) Airport,OurAirports,-5,airport,America/Toronto
5513,Mary's Harbour,38,A,Canada,CYMH,YMH,52.302799224853516,-55.847198486328125,Mary's Harbour Airport,OurAirports,-3.5,airport,America/St_Johns
5514,Chibougamau,1270,A,Canada,CYMT,YMT,49.77190017700195,-74.5280990600586,Chapais Airport,OurAirports,-5,airport,America/Toronto
5515,Umiujaq,250,A,Canada,CYMU,YUD,56.53609848022461,-76.51830291748047,Umiujaq Airport,OurAirports,-5,airport,America/Toronto
5516,Wemindji,66,A,Canada,CYNC,YNC,53.01060104370117,-78.83110046386719,Wemindji Airport,OurAirports,-5,airport,America/Toronto
5517,Norway House,734,A,Canada,CYNE,YNE,53.95830154418945,-97.84420013427734,Norway House Airport,OurAirports,-6,airport,America/Winnipeg
5518,Points North Landing,1605,N,Canada,CYNL,YNL,58.27669906616211,-104.08200073242188,Points North Landing Airport,OurAirports,-6,airport,America/Regina
5519,Oxford House,663,A,Canada,CYOH,YOH,54.93330001831055,-95.27890014648438,Oxford House Airport,OurAirports,-6,airport,America/Winnipeg
5520,Inukjuak,83,A,Canada,CYPH,YPH,58.471900939941406,-78.07689666748047,Inukjuak Airport,OurAirports,-5,airport,America/Toronto
5521,Pikangikum,1114,A,Canada,CYPM,YPM,51.819698333740234,-93.97329711914062,Pikangikum Airport,OurAirports,-6,airport,America/Winnipeg
5522,Peawanuck,173,A,Canada,CYPO,YPO,54.98809814453125,-85.44329833984375,Peawanuck Airport,OurAirports,-5,airport,America/Toronto
5523,Powell River,425,A,Canada,CYPW,YPW,49.83420181274414,-124.5,Powell River Airport,OurAirports,-8,airport,America/Vancouver
5524,The Pas,887,A,Canada,CYQD,YQD,53.97140121459961,-101.09100341796875,The Pas Airport,OurAirports,-6,airport,America/Winnipeg
5525,Nakina,1057,A,Canada,CYQN,YQN,50.18280029296875,-86.69640350341797,Nakina Airport,OurAirports,-5,airport,America/Toronto
5526,Gamètì,723,A,Canada,CYRA,YRA,64.11609649658203,-117.30999755859375,Rae Lakes Airport,OurAirports,-7,airport,America/Edmonton
5527,Red Lake,1265,A,Canada,CYRL,YRL,51.066898345947266,-93.79309844970703,Red Lake Airport,OurAirports,-6,airport,America/Winnipeg
5528,Stony Rapids,805,N,Canada,CYSF,YSF,59.250301361083984,-105.84100341796875,Stony Rapids Airport,OurAirports,-6,airport,America/Regina
5529,Sanikiluaq,104,A,Canada,CYSK,YSK,56.5377998352,-79.2466964722,Sanikiluaq Airport,OurAirports,-5,airport,\N
5530,St. Theresa Point,773,A,Canada,CYST,YST,53.84560012817383,-94.85189819335938,St. Theresa Point Airport,OurAirports,-6,airport,America/Winnipeg
5531,Big Trout Lake,729,A,Canada,CYTL,YTL,53.81779861450195,-89.89689636230469,Big Trout Lake Airport,OurAirports,-6,airport,America/Winnipeg
5532,Deer Lake,1092,A,Canada,CYVZ,YVZ,52.655799865722656,-94.0614013671875,Deer Lake Airport,OurAirports,-6,airport,America/Winnipeg
5533,Webequie,685,A,Canada,CYWP,YWP,52.9593933975,-87.3748683929,Webequie Airport,OurAirports,-5,airport,America/Toronto
5534,Whale Cove,40,A,Canada,CYXN,YXN,62.24000167849999,-92.59809875490001,Whale Cove Airport,OurAirports,-6,airport,America/Winnipeg
5535,Salluit,743,A,Canada,CYZG,YZG,62.17940139770508,-75.66719818115234,Salluit Airport,OurAirports,-5,airport,America/Toronto
5536,York Landing,621,A,Canada,CZAC,ZAC,56.08940124511719,-96.08920288085938,York Landing Airport,OurAirports,-6,airport,America/Winnipeg
5537,Ilford,642,A,Canada,CZBD,ILF,56.0614013672,-95.613899231,Ilford Airport,OurAirports,-6,airport,America/Winnipeg
5538,Bathurst,193,A,Canada,CZBF,ZBF,47.629699707,-65.738899231,Bathurst Airport,OurAirports,-4,airport,America/Halifax
5539,Eastmain River,24,A,Canada,CZEM,ZEM,52.22639846801758,-78.52249908447266,Eastmain River Airport,OurAirports,-5,airport,America/Toronto
5540,Fond-Du-Lac,814,N,Canada,CZFD,ZFD,59.33440017700195,-107.18199920654297,Fond-Du-Lac Airport,OurAirports,-6,airport,America/Regina
5541,Gods River,627,A,Canada,CZGI,ZGI,54.839698791503906,-94.07859802246094,Gods River Airport,OurAirports,-6,airport,America/Winnipeg
5542,Swan River,1100,A,Canada,CZJN,ZJN,52.120601654052734,-101.23600006103516,Swan River Airport,OurAirports,-6,airport,America/Winnipeg
5543,Kashechewan,35,A,Canada,CZKE,ZKE,52.282501220703125,-81.67780303955078,Kashechewan Airport,OurAirports,-5,airport,America/Toronto
5544,Muskrat Dam,911,A,Canada,CZMD,MSA,53.44139862060547,-91.76280212402344,Muskrat Dam Airport,OurAirports,-6,airport,America/Winnipeg
5545,Masset,25,A,Canada,CZMT,ZMT,54.02750015258789,-132.125,Masset Airport,OurAirports,-8,airport,America/Vancouver
5546,Sachigo Lake,876,A,Canada,CZPB,ZPB,53.8911018371582,-92.19640350341797,Sachigo Lake Airport,OurAirports,-6,airport,America/Winnipeg
5547,Round Lake,974,A,Canada,CZRJ,ZRJ,52.943599700927734,-91.31279754638672,Round Lake (Weagamow Lake) Airport,OurAirports,-6,airport,America/Winnipeg
5548,Sandy Lake,951,A,Canada,CZSJ,ZSJ,53.06420135498047,-93.34439849853516,Sandy Lake Airport,OurAirports,-6,airport,America/Winnipeg
5549,Shamattawa,289,A,Canada,CZTM,ZTM,55.8656005859375,-92.0813980102539,Shamattawa Airport,OurAirports,-6,airport,America/Winnipeg
5550,Churchill Falls,1442,A,Canada,CZUM,ZUM,53.5619010925293,-64.10639953613281,Churchill Falls Airport,OurAirports,-4,airport,America/Halifax
5551,Wollaston Lake,1360,N,Canada,CZWL,ZWL,58.10689926147461,-103.1719970703125,Wollaston Lake Airport,OurAirports,-6,airport,America/Regina
5552,Batna,2697,N,Algeria,DABT,BLJ,35.752101898199996,6.308589935300001,Batna Airport,OurAirports,1,airport,Africa/Algiers
5553,Béchar,2661,N,Algeria,DAOR,CBH,31.645700454711914,-2.269860029220581,Béchar Boudghene Ben Ali Lotfi Airport,OurAirports,1,airport,Africa/Algiers
5554,Bordj Badji Mokhtar,1303,N,Algeria,DATM,BMW,21.375,0.923888981342,Bordj Badji Mokhtar Airport,OurAirports,1,airport,Africa/Algiers
5555,Guemar,203,N,Algeria,DAUO,ELU,33.5113983154,6.77679014206,Guemar Airport,OurAirports,1,airport,Africa/Algiers
5556,Kumasi,942,N,Ghana,DGSI,KMS,6.714560031890869,-1.5908199548721313,Kumasi Airport,OurAirports,0,airport,Africa/Accra
5557,Heringsdorf,93,E,Germany,EDAH,HDF,53.8787002563,14.152299881,Heringsdorf Airport,OurAirports,1,airport,Europe/Berlin
5558,Büsum,7,E,Germany,EDXB,HEI,54.153331756600004,8.90166664124,Heide-Büsum Airport,OurAirports,1,airport,Europe/Berlin
5559,Helgoland,8,E,Germany,EDXH,HGL,54.185279846200004,7.91583299637,Helgoland-Düne Airport,OurAirports,1,airport,Europe/Berlin
5560,Seinäjoki / Ilmajoki,302,E,Finland,EFSI,SJY,62.692101,22.8323,Seinäjoki Airport,OurAirports,2,airport,Europe/Helsinki
5561,Nottingham,138,E,United Kingdom,EGBN,NQT,52.91999816894531,-1.0791699886322021,Nottingham Airport,OurAirports,0,airport,Europe/London
5562,"Doncaster, Sheffield",55,E,United Kingdom,EGCN,DSA,53.4805378105,-1.01065635681,Robin Hood Doncaster Sheffield Airport,OurAirports,0,airport,Europe/London
5563,Campbeltown,42,E,United Kingdom,EGEC,CAL,55.437198638916016,-5.686389923095703,Campbeltown Airport,OurAirports,0,airport,Europe/London
5564,Eday,10,E,United Kingdom,EGED,EOI,59.19060134887695,-2.7722198963165283,Eday Airport,OurAirports,0,airport,Europe/London
5565,Fair Isle,223,E,United Kingdom,EGEF,FIE,59.53580093383789,-1.628059983253479,Fair Isle Airport,OurAirports,0,airport,Europe/London
5566,North Ronaldsay,40,E,United Kingdom,EGEN,NRL,59.3675003052,-2.43443989754,North Ronaldsay Airport,OurAirports,0,airport,Europe/London
5567,Papa Westray,91,E,United Kingdom,EGEP,PPW,59.351699829100006,-2.9002799987800003,Papa Westray Airport,OurAirports,0,airport,Europe/London
5568,Stronsay,39,E,United Kingdom,EGER,SOY,59.1553001404,-2.64139008522,Stronsay Airport,OurAirports,0,airport,Europe/London
5569,Sanday,68,E,United Kingdom,EGES,NDY,59.250301361083984,-2.576669931411743,Sanday Airport,OurAirports,0,airport,Europe/London
5570,Lerwick,43,E,United Kingdom,EGET,LWK,60.192199707,-1.24361002445,Lerwick / Tingwall Airport,OurAirports,0,airport,Europe/London
5571,Westray,29,E,United Kingdom,EGEW,WRY,59.3502998352,-2.95000004768,Westray Airport,OurAirports,0,airport,Europe/London
5572,Land's End,398,E,United Kingdom,EGHC,LEQ,50.102798,-5.67056,Land's End Airport,OurAirports,0,airport,Europe/London
5573,Penzance,14,E,United Kingdom,EGHK,PZE,50.128101,-5.51845,Penzance Heliport,OurAirports,0,airport,Europe/London
5574,Angelsey,37,E,United Kingdom,EGOV,VLY,53.2481002808,-4.53533983231,Anglesey Airport,OurAirports,0,airport,Europe/London
5575,Barra,5,E,United Kingdom,EGPR,BRR,57.0228,-7.44306,Barra Airport,OurAirports,0,airport,Europe/London
5577,Dongloe,30,E,Ireland,EIDL,CFN,55.0442008972168,-8.340999603271484,Donegal Airport,OurAirports,0,airport,Europe/Dublin
5578,Leixlip,150,E,Ireland,EIWT,\N,53.3521995544,-6.48611021042,Weston Airport,OurAirports,0,airport,Europe/Dublin
5579,Sindal,92,N,Denmark,EKSN,CNL,57.503502,10.2294,Sindal Airport,OurAirports,1,airport,Europe/Copenhagen
5580,Leknes,78,E,Norway,ENLK,LKN,68.152496337891,13.609399795532,Leknes Airport,OurAirports,1,airport,Europe/Oslo
5581,Namsos,7,E,Norway,ENNM,OSY,64.472198486328,11.57859992981,Namsos Høknesøra Airport,OurAirports,1,airport,Europe/Oslo
5582,Mo i Rana,229,E,Norway,ENRA,MQN,66.363899230957,14.301400184631,"Mo i Rana Airport, Røssvoll",OurAirports,1,airport,Europe/Oslo
5583,Rørvik,14,E,Norway,ENRM,RVK,64.838302612305,11.14610004425,"Rørvik Airport, Ryum",OurAirports,1,airport,Europe/Oslo
5584,Røst,7,E,Norway,ENRS,RET,67.527801513672,12.103300094604,Røst Airport,OurAirports,1,airport,Europe/Oslo
5585,Sandane,196,E,Norway,ENSD,SDN,61.830001831055,6.1058301925659,Sandane Airport (Anda),OurAirports,1,airport,Europe/Oslo
5586,Sogndal,1633,E,Norway,ENSG,SOG,61.156101,7.13778,Sogndal Airport,OurAirports,1,airport,Europe/Oslo
5587,Svolvær,27,E,Norway,ENSH,SVJ,68.243301391602,14.669199943542,Svolvær Helle Airport,OurAirports,1,airport,Europe/Oslo
5588,Sorkjosen,16,E,Norway,ENSR,SOJ,69.786796569824,20.959400177002,Sørkjosen Airport,OurAirports,1,airport,Europe/Oslo
5589,Vardø,42,E,Norway,ENSS,VAW,70.355400085449,31.044900894165,"Vardø Airport, Svartnes",OurAirports,1,airport,Europe/Oslo
5590,Værøy,12,E,Norway,ENVR,VRY,67.654555,12.727257,Værøy Heliport,OurAirports,1,airport,Europe/Oslo
5591,Bydgoszcz,235,E,Poland,EPBY,BZG,53.096801757799994,17.9776992798,Bydgoszcz Ignacy Jan Paderewski Airport,OurAirports,1,airport,Europe/Warsaw
5592,Lodz,604,E,Poland,EPLL,LCJ,51.721900939899996,19.3980998993,Łódź Władysław Reymont Airport,OurAirports,1,airport,Europe/Warsaw
5593,Östersund,1233,E,Sweden,ESNZ,OSD,63.194400787354,14.50030040741,Åre Östersund Airport,OurAirports,1,airport,Europe/Stockholm
5594,Hagfors,474,E,Sweden,ESOH,HFS,60.02009963989258,13.578900337219238,Hagfors Airport,OurAirports,1,airport,Europe/Stockholm
5595,Karlstad,352,E,Sweden,ESOK,KSD,59.444698333699996,13.337400436400001,Karlstad Airport,OurAirports,1,airport,Europe/Stockholm
5596,Torsby,393,E,Sweden,ESST,TYF,60.1576004028,12.991299629199998,Torsby Airport,OurAirports,1,airport,Europe/Stockholm
5597,Ängelholm,68,E,Sweden,ESTA,AGH,56.29610061645508,12.847100257873535,Ängelholm-Helsingborg Airport,OurAirports,1,airport,Europe/Stockholm
5598,Mohed,915,E,Sweden,ESUD,SQO,64.96089935302734,17.69659996032715,Storuman Airport,OurAirports,1,airport,Europe/Stockholm
5599,Hemavan,1503,E,Sweden,ESUT,HMV,65.80609893798828,15.082799911499023,Hemavan Airport,OurAirports,1,airport,Europe/Stockholm
5602,Ventspils,19,E,Latvia,EVVA,VNT,57.35779953,21.5442008972,Ventspils International Airport,OurAirports,2,airport,Europe/Riga
5603,Johannesburg,5483,U,South Africa,FAGM,QRA,-26.2425003052,28.1511993408,Rand Airport,OurAirports,2,airport,Africa/Johannesburg
5604,Mpumalanga,2829,U,South Africa,FAKN,MQP,-25.3831996918,31.1056003571,Kruger Mpumalanga International Airport,OurAirports,2,airport,Africa/Johannesburg
5605,Malamala,1124,U,South Africa,FAMD,AAM,-24.818099975585938,31.544599533081055,Malamala Airport,OurAirports,2,airport,Africa/Johannesburg
5606,Mafeking,4181,U,South Africa,FAMM,MBD,-25.798400878900004,25.548000335699996,Mmabatho International Airport,OurAirports,2,airport,Africa/Johannesburg
5607,Ghanzi,3730,U,Botswana,FBGZ,GNZ,-21.6924991607666,21.658100128173828,Ghanzi Airport,OurAirports,2,airport,Africa/Gaborone
5608,Orapa,3100,U,Botswana,FBOR,ORP,-21.266701,25.3167,Orapa Airport,OurAirports,2,airport,Africa/Gaborone
5609,Shakawe,3379,U,Botswana,FBSW,SWX,-18.373899459838867,21.832599639892578,Shakawe Airport,OurAirports,2,airport,Africa/Gaborone
5610,Tuli Lodge,1772,U,Botswana,FBTL,TLD,-22.189199447599997,29.126899719199997,Limpopo Valley Airport,OurAirports,2,airport,Africa/Gaborone
5611,Loubomo,1079,N,Congo (Brazzaville),FCPL,DIS,-4.20635,12.6599,Ngot Nzoungou Airport,OurAirports,1,airport,Africa/Brazzaville
5612,Chipata,3360,U,Zambia,FLCP,CIP,-13.558300018310547,32.58720016479492,Chipata Airport,OurAirports,2,airport,Africa/Lusaka
5613,Solwesi,32,U,Zambia,KSLI,\N,33.79000092,-118.052002,Los Alamitos Army Air Field,OurAirports,-8,airport,America/Los_Angeles
5614,Moroni,33,U,Comoros,FMCN,YVA,-11.710800170899999,43.2439002991,Iconi Airport,OurAirports,3,airport,Indian/Comoro
5615,Antsalova,551,U,Madagascar,FMMG,WAQ,-18.701273,44.614921,Antsalova Airport,OurAirports,3,airport,Indian/Antananarivo
5616,Ankavandra,427,U,Madagascar,FMMK,JVA,-18.80501,45.273467,Ankavandra Airport,OurAirports,3,airport,Indian/Antananarivo
5617,Belo sur Tsiribihina,154,U,Madagascar,FMML,BMD,-19.6867008209,44.541900634799994,Belo sur Tsiribihina Airport,OurAirports,3,airport,Indian/Antananarivo
5618,Maintirano,95,U,Madagascar,FMMO,MXT,-18.049999,44.033001,Maintirano Airport,OurAirports,3,airport,Indian/Antananarivo
5619,Morafenobe,748,U,Madagascar,FMMR,TVA,-17.850083,44.920467,Morafenobe Airport,OurAirports,3,airport,Indian/Antananarivo
5620,Tambohorano,23,U,Madagascar,FMMU,WTA,-17.47610092163086,43.972801208496094,Tambohorano Airport,OurAirports,3,airport,Indian/Antananarivo
5621,Tsiroanomandidy,2776,U,Madagascar,FMMX,WTS,-18.759677,46.054065,Tsiroanomandidy Airport,OurAirports,3,airport,Indian/Antananarivo
5622,Ambatondrazaka,2513,U,Madagascar,FMMZ,WAM,-17.795378,48.442583,Ambatondrazaka Airport,OurAirports,3,airport,Indian/Antananarivo
5623,Port Bergé,213,U,Madagascar,FMNG,WPB,-15.584286,47.623587,Port Bergé Airport,OurAirports,3,airport,Indian/Antananarivo
5624,Ambanja,36,U,Madagascar,FMNJ,\N,-13.645705,48.459427,Ambanja Airport,OurAirports,3,airport,Indian/Antananarivo
5625,Soalala,141,U,Madagascar,FMNO,DWB,-16.10169,45.358837,Soalala Airport,OurAirports,3,airport,Indian/Antananarivo
5626,Mampikony,0,U,Madagascar,FMNP,WMP,-16.0722693402,47.644164562200004,Mampikony Airport,OurAirports,3,airport,Indian/Antananarivo
5627,Tsaratanana,10,U,Madagascar,KTTS,\N,28.614999771118164,-80.69450378417969,Nasa Shuttle Landing Facility Airport,OurAirports,-5,airport,America/New_York
5628,Mandritsara,1007,U,Madagascar,FMNX,WMA,-15.833049,48.833284,Mandritsara Airport,OurAirports,3,airport,Indian/Antananarivo
5629,Manja,787,U,Madagascar,FMSJ,MJA,-21.426105,44.316509,Manja Airport,OurAirports,3,airport,Indian/Antananarivo
5630,Catumbela,23,N,Angola,FNCT,CBT,-12.4792,13.4869,Catumbela Airport,OurAirports,1,airport,Africa/Luanda
5631,Dundo,2451,N,Angola,FNDU,DUE,-7.400889873504639,20.818500518798828,Dundo Airport,OurAirports,1,airport,Africa/Luanda
5632,Ondjiva,3566,N,Angola,FNGI,VPE,-17.0435009003,15.683799743700002,Ngjiva Pereira Airport,OurAirports,1,airport,Africa/Luanda
5633,Mocamedes,210,N,Angola,FNMO,MSZ,-15.261199951171875,12.14680004119873,Namibe Airport,OurAirports,1,airport,Africa/Luanda
5634,Koulamoutou,1070,N,Gabon,FOGK,KOU,-1.1846100091934,12.441300392151,Koulamoutou Mabimbi Airport,OurAirports,1,airport,Africa/Libreville
5635,Mouila,295,N,Gabon,FOGM,MJL,-1.845139980316162,11.056699752807617,Mouilla Ville Airport,OurAirports,1,airport,Africa/Libreville
5636,Tchibanga,269,N,Gabon,FOOT,TCH,-2.8499999046325684,11.017000198364258,Tchibanga Airport,OurAirports,1,airport,Africa/Libreville
5637,Chimoio,2287,U,Mozambique,FQCH,VPY,-19.15130043029785,33.42900085449219,Chimoio Airport,OurAirports,2,airport,Africa/Maputo
5639,Sarh,1198,N,Chad,FTTA,SRH,9.14444,18.374399,Sarh Airport,OurAirports,1,airport,Africa/Ndjamena
5640,Club Makokola,1587,U,Malawi,FWCM,CMK,-14.306900024414062,35.13249969482422,Club Makokola Airport,OurAirports,2,airport,Africa/Blantyre
5641,Luderitz,457,S,Namibia,FYLZ,LUD,-26.687400817871094,15.242899894714355,Luderitz Airport,OurAirports,1,airport,Africa/Windhoek
5642,Ondangwa,3599,S,Namibia,FYOA,OND,-17.878201,15.9526,Ondangwa Airport,OurAirports,1,airport,Africa/Windhoek
5643,Oranjemund,14,S,Namibia,FYOG,OMD,-28.5847,16.446699,Oranjemund Airport,OurAirports,1,airport,Africa/Windhoek
5644,Swakopmund,207,S,Namibia,FYSM,SWP,-22.66189956665,14.568099975586,Swakopmund Airport,OurAirports,1,airport,Africa/Windhoek
5645,Windhoek,5575,S,Namibia,FYWE,ERS,-22.612199783325195,17.080400466918945,Eros Airport,OurAirports,1,airport,Africa/Windhoek
5646,Boma,26,N,Congo (Kinshasa),FZAJ,BOA,-5.854000091552734,13.064000129699707,Boma Airport,OurAirports,1,airport,Africa/Kinshasa
5647,Matadi,1115,N,Congo (Kinshasa),FZAM,MAT,-5.799610137939453,13.440400123596191,Tshimpi Airport,OurAirports,1,airport,Africa/Kinshasa
5648,Inongo,1040,N,Congo (Kinshasa),FZBA,INO,-1.947219967842102,18.28580093383789,Inongo Airport,OurAirports,1,airport,Africa/Kinshasa
5649,Nioki,1043,N,Congo (Kinshasa),FZBI,NIO,-2.7174999713897705,17.68470001220703,Nioki Airport,OurAirports,1,airport,Africa/Kinshasa
5650,Kiri,1013,N,Congo (Kinshasa),FZBT,KRZ,-1.434999942779541,19.02400016784668,Basango Mboliasa Airport,OurAirports,1,airport,Africa/Kinshasa
5651,Basankusu,1217,N,Congo (Kinshasa),FZEN,BSU,1.2247200012207031,19.78890037536621,Basankusu Airport,OurAirports,1,airport,Africa/Kinshasa
5652,Tshikapa,1595,N,Congo (Kinshasa),FZUK,TSH,-6.43833,20.794701,Tshikapa Airport,OurAirports,2,airport,Africa/Lubumbashi
5653,Lodja,1647,N,Congo (Kinshasa),FZVA,LJA,-3.4170000553131104,23.450000762939453,Lodja Airport,OurAirports,2,airport,Africa/Lubumbashi
5654,Ilebo,1450,N,Congo (Kinshasa),FZVS,PFR,-4.329919,20.590124,Ilebo Airport,OurAirports,2,airport,Africa/Lubumbashi
5657,Outer Skerries,76,E,United Kingdom,EGOU,OUK,60.4252,-0.75,Outer Skerries Airport,OurAirports,0,airport,Europe/London
5659,La Gomera,716,E,Spain,GCGM,GMZ,28.029600143432617,-17.214599609375,La Gomera Airport,OurAirports,0,airport,Atlantic/Canary
5662,Bonthe,14,N,Sierra Leone,GFBN,BTE,7.5324201583862305,-12.518899917602539,Sherbro International Airport,OurAirports,0,airport,Africa/Freetown
5663,Bo,328,N,Sierra Leone,GFBO,KBS,7.944399833679199,-11.76099967956543,Bo Airport,OurAirports,0,airport,Africa/Freetown
5664,Kenema,485,N,Sierra Leone,GFKE,KEN,7.891290187835693,-11.176600456237793,Kenema Airport,OurAirports,0,airport,Africa/Freetown
5665,Bissau,129,N,Guinea-Bissau,GGOV,OXB,11.894800186157227,-15.65369987487793,Osvaldo Vieira International Airport,OurAirports,0,airport,Africa/Bissau
5669,Smara,350,N,Western Sahara,GMMA,SMW,26.7318,-11.6847,Smara Airport,OurAirports,0,airport,Africa/El_Aaiun
5670,Dakhla,36,N,Western Sahara,GMMH,VIL,23.7183,-15.932,Dakhla Airport,OurAirports,0,airport,Africa/El_Aaiun
5671,Essadouira,384,N,Morocco,GMMI,ESU,31.3974990845,-9.6816701889,Mogador Airport,OurAirports,0,airport,Africa/Casablanca
5672,El Aaiún,207,N,Western Sahara,GMML,EUN,27.151699,-13.2192,Hassan I Airport,OurAirports,0,airport,Africa/El_Aaiun
5673,El Aroui,574,N,Morocco,GMMW,NDR,34.988800048799995,-3.0282099247,Nador International Airport,OurAirports,0,airport,Africa/Casablanca
5674,"Praia, Santiago Island",230,U,Cape Verde,GVNP,RAI,14.924500465393066,-23.493499755859375,Praia International Airport,OurAirports,-1,airport,Atlantic/Cape_Verde
5675,"Sao Filipe, Fogo Island",617,U,Cape Verde,GVSF,SFL,14.8850002289,-24.4799995422,São Filipe Airport,OurAirports,-1,airport,Atlantic/Cape_Verde
5676,Baco,4580,U,Ethiopia,HABC,BCO,5.78287,36.562,Baco Airport,OurAirports,3,airport,Africa/Addis_Ababa
5677,Beica,5410,U,Ethiopia,HABE,BEI,9.38638973236084,34.52190017700195,Beica Airport,OurAirports,3,airport,Africa/Addis_Ababa
5678,Dessie,6117,U,Ethiopia,HADC,DSE,11.082500457763672,39.71139907836914,Combolcha Airport,OurAirports,3,airport,Africa/Addis_Ababa
5679,Dembidollo,5200,U,Ethiopia,HADD,DEM,8.553999900817871,34.858001708984375,Dembidollo Airport,OurAirports,3,airport,Africa/Addis_Ababa
5680,Gode,834,U,Ethiopia,HAGO,GDE,5.93513011932,43.5786018372,Gode Airport,OurAirports,3,airport,Africa/Addis_Ababa
5681,Gore,6580,U,Ethiopia,HAGR,GOR,8.1614,35.5529,Gore Airport,OurAirports,3,airport,Africa/Addis_Ababa
5682,Kabri Dehar,1800,U,Ethiopia,HAKD,ABK,6.734,44.252998,Kabri Dehar Airport,OurAirports,3,airport,Africa/Addis_Ababa
5683,Mizan Teferi,4396,U,Ethiopia,HAMT,MTF,6.9571,35.5547,Mizan Teferi Airport,OurAirports,3,airport,Africa/Addis_Ababa
5684,Tippi,1100,U,Ethiopia,HATP,TIE,7.2024,35.415,Tippi Airport,OurAirports,3,airport,Africa/Addis_Ababa
5685,Alula,6,U,Somalia,HCMA,ALU,11.9582,50.748,Alula Airport,OurAirports,3,airport,Africa/Mogadishu
5686,Bosaso,3,U,Somalia,HCMF,BSA,11.275300025939941,49.14939880371094,Bosaso Airport,OurAirports,3,airport,Africa/Mogadishu
5687,Mogadishu,29,U,Somalia,HCMM,MGQ,2.0144400596618652,45.3046989440918,Aden Adde International Airport,OurAirports,3,airport,Africa/Mogadishu
5688,Galcaio,975,U,Somalia,HCMR,GLK,6.78082990646,47.45470047,Galcaio Airport,OurAirports,3,airport,Africa/Mogadishu
5689,Burao,3400,U,Somalia,HCMV,BUO,9.5275,45.5549,Burao Airport,OurAirports,3,airport,Africa/Mogadishu
5690,El Arish,121,U,Egypt,HEAR,AAC,31.073299408,33.8358001709,El Arish International Airport,OurAirports,2,airport,Africa/Cairo
5691,Asyut,772,U,Egypt,HEAT,ATZ,27.0464992523,31.0119991302,Assiut International Airport,OurAirports,2,airport,Africa/Cairo
5692,Amboseli National Park,3755,U,Kenya,HKAM,ASV,-2.645050048828125,37.25310134887695,Amboseli Airport,OurAirports,3,airport,Africa/Nairobi
5693,Lokichoggio,2074,U,Kenya,HKLK,LKG,4.20412015914917,34.348201751708984,Lokichoggio Airport,OurAirports,3,airport,Africa/Nairobi
5694,Malindi,80,U,Kenya,HKML,MYD,-3.2293100357055664,40.10169982910156,Malindi Airport,OurAirports,3,airport,Africa/Nairobi
5695,Nanyuki,6250,U,Kenya,HKNY,NYK,-0.06239889934659004,37.04100799560547,Nanyuki Airport,OurAirports,3,airport,Africa/Nairobi
5696,Sirt,267,N,Libya,HLGD,SRX,31.063499450699997,16.5949993134,Gardabya Airport,OurAirports,2,airport,Africa/Tripoli
5697,Tobruk,519,N,Libya,HLGN,TOB,31.861,23.907,Gamal Abdel Nasser Airport,OurAirports,2,airport,Africa/Tripoli
5698,Tripoli,36,N,Libya,HLLM,MJI,32.894100189208984,13.276000022888184,Mitiga Airport,OurAirports,2,airport,Africa/Tripoli
5699,Al Bayda',2157,N,Libya,HLLQ,LAQ,32.788700103759766,21.96430015563965,La Abraq Airport,OurAirports,2,airport,Africa/Tripoli
5700,Atbara,1181,U,Sudan,HSAT,ATB,17.710344314575195,34.0570182800293,Atbara Airport,OurAirports,3,airport,Africa/Khartoum
5701,Nyala,2106,U,Sudan,HSNN,UYL,12.053500175476074,24.956199645996094,Nyala Airport,OurAirports,3,airport,Africa/Khartoum
5702,Port Sudan,135,U,Sudan,HSPN,PZU,19.4335994720459,37.234100341796875,Port Sudan New International Airport,OurAirports,3,airport,Africa/Khartoum
5703,Bukoba,3784,U,Tanzania,HTBU,BKZ,-1.332,31.8212,Bukoba Airport,OurAirports,3,airport,Africa/Dar_es_Salaam
5704,Kigoma,2700,U,Tanzania,HTKA,TKQ,-4.8862,29.6709,Kigoma Airport,OurAirports,3,airport,Africa/Dar_es_Salaam
5705,Lindi,100,U,Tanzania,HTLI,LDI,-9.85111,39.757801,Lindi Airport,OurAirports,3,airport,Africa/Dar_es_Salaam
5706,Musoma,3806,U,Tanzania,HTMU,MUZ,-1.503,33.8021,Musoma Airport,OurAirports,3,airport,Africa/Dar_es_Salaam
5707,Shinyanga,3800,U,Tanzania,HTSY,SHY,-3.6093,33.5035,Shinyanga Airport,OurAirports,3,airport,Africa/Dar_es_Salaam
5708,Tabora,3868,U,Tanzania,HTTB,TBO,-5.076389789581299,32.83330154418945,Tabora Airport,OurAirports,3,airport,Africa/Dar_es_Salaam
5709,Arua,3951,U,Uganda,HUAR,RUA,3.049999952316284,30.91699981689453,Arua Airport,OurAirports,3,airport,Africa/Kampala
